"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"2017","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","RedHead","Bought this for a Christmas present for my daughter. We had a great laugh lobbing the burritos at each other. Definitely makes you giggle as it’s just so random.","Reviewed in the United Kingdom on 1 February 2024"
"2018","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","4.0 out of 5 stars","Verified Purchase","Susan","Nice game, I bought it to play with my partner and friends. I found it difficult to learn and difficult to play in small rooms. Avocados quite soft.","Reviewed in the United Kingdom on 16 January 2024"
"2019","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","T. Grad","This game apparently has some rules, and there may be a strategy.However, in practice, you just slam cards down as fast as you can until you or someone else yells something, and then you throw a burrito at them, or at someone else, or you command others to throw burritos at each other.Sometimes you run around a whole building trying to either throw or evade a burrito. Sometimes you just pray to have a burrito slammed into your face and be done with it.You can console yourself from the trauma by using resting burritos as useful stress relief toys.","Reviewed in the United Kingdom on 1 October 2023"
"2020","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Andrea","Given as a Christmas gift.Not sure we got to thy bottom of the rules do cannot comment on the actual game playBut wow the kids had fun throwing those Burritos at each other!Don't worry they're softer than they look..like a foam material.","Reviewed in the United Kingdom on 24 April 2023"
"2021","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","4.6 out of 5 stars","Verified Purchase","Starry night","This game is absolutely bonkers – and a lot of fun. It’s beautifully presented – the game comes in a nicely made, rigid storage box that should last well. If I’m being really critical, it is a bit overpackaged, although most of the internal packaging (barring cellulose wrapping around two decks of cards) is made from paper or card. The avocados are really cute: with friendly, smiling faces and slightly bugging eyes. There are decent elements of realism too: the avocado halves are pretty much the right size for a real avocado, and one half has the stone in it, whilst the other has a hole. The two would fit together neatly, were it not for their eyes! The avocados are designed to be thrown at other players: they’re made from coated foam and are soft, squishy, and completely safe. Far less sting-y than ball pit play balls can be!The game itself is total pandemonium, in which pretty much everything you know and expect from the structuring a board/card game… gets thrown out the window. Dealing is haphazard, as is game play. The rule booklet encourages you to watch a video instead of reading the rules. There are no clear turns. The game is designed to create a mess of cards dumped in other players’ draw pots, instead of neat, structured piles. It’s fast, furious, hilarious… and you get to repeatedly throw squishy toy avocados at people. Loved it!There’s a clever bit of marketing involved, too. The game is a sequel to ‘Throw Throw Burrito’, and includes an add-on extension game that can only be played in conjunction with the burrito game. The manufacturers make this hard to ignore: there’s a paper envelope of cards that you’re instructed NOT to open as it contains an expansion that can only be used in combination with ‘Throw, throw burritio’. I’m contrary enough to have followed the instructions here, and have not opened the envelope. At time of writing, we do not own ‘Throw, throw burrito’ – and unless one of our friends owns a set we can borrow, I think it’s safe to say that by Christmas we will have invested in the original game, because I think this will be a lot of fun if a family Christmas is back on the cards in 2021.","Reviewed in the United Kingdom on 24 August 2021"
"2022","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Alejandro EM","Very easy to play and very funny","Reviewed in the United Kingdom on 24 April 2023"
"2023","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","3.0 out of 5 stars","Verified Purchase","Starry night","Present. Good value for money as got in Black Friday deal. Good quality product and kids loved it.","Reviewed in the United Kingdom on 24 August 2021"
"2024","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Starry night","This review is based on two adults and two 12 yr olds playing - we found the rules easy to pick up after a couple of read throughs of the instructions. It's a bit like a fast paced game of ""go fish"" with added chaos. Everyone enjoyed the game - including the adult who'd had to have their arm twisted to join in. There were soon shrieks of laughter from everyone as the shouts of ""burrito war!"" etc went out and we scrambled to hurl our missiles at each other (very soft, don't hurt) and dive for cover. The games don't last long so you don't have to commit to hours if you don't feel like it, but equally you can keep playing for as long as the fun lasts. If you don't want an opportunity to throw things at your family without reproach, this probably isn't for you. If you like a laugh, it probably is.","Reviewed in the United Kingdom on 28 December 2023"
"2025","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Matt Woodpecker","After having exploding kittens for over  year I got this one by the same maker for my teenagers.  Its a fun game to play in a group but you need space to play.","Reviewed in the United Kingdom on 18 January 2024"
"2026","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Grandma Laidze","Bought for my great nephew . It is a very popular game with the teens and my great nephew loved it. It comes out regularly .","Reviewed in the United Kingdom on 31 August 2021"
"2027","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","RedHead","Bought this for a Christmas present for my daughter. We had a great laugh lobbing the burritos at each other. Definitely makes you giggle as it’s just so random.","Reviewed in the United Kingdom on 1 February 2024"
"2028","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","4.0 out of 5 stars","Verified Purchase","Susan","Nice game, I bought it to play with my partner and friends. I found it difficult to learn and difficult to play in small rooms. Avocados quite soft.","Reviewed in the United Kingdom on 16 January 2024"
"2029","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","T. Grad","This game apparently has some rules, and there may be a strategy.However, in practice, you just slam cards down as fast as you can until you or someone else yells something, and then you throw a burrito at them, or at someone else, or you command others to throw burritos at each other.Sometimes you run around a whole building trying to either throw or evade a burrito. Sometimes you just pray to have a burrito slammed into your face and be done with it.You can console yourself from the trauma by using resting burritos as useful stress relief toys.","Reviewed in the United Kingdom on 1 October 2023"
"2030","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Andrea","Given as a Christmas gift.Not sure we got to thy bottom of the rules do cannot comment on the actual game playBut wow the kids had fun throwing those Burritos at each other!Don't worry they're softer than they look..like a foam material.","Reviewed in the United Kingdom on 24 April 2023"
"2031","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","4.6 out of 5 stars","Verified Purchase","Starry night","This game is absolutely bonkers – and a lot of fun. It’s beautifully presented – the game comes in a nicely made, rigid storage box that should last well. If I’m being really critical, it is a bit overpackaged, although most of the internal packaging (barring cellulose wrapping around two decks of cards) is made from paper or card. The avocados are really cute: with friendly, smiling faces and slightly bugging eyes. There are decent elements of realism too: the avocado halves are pretty much the right size for a real avocado, and one half has the stone in it, whilst the other has a hole. The two would fit together neatly, were it not for their eyes! The avocados are designed to be thrown at other players: they’re made from coated foam and are soft, squishy, and completely safe. Far less sting-y than ball pit play balls can be!The game itself is total pandemonium, in which pretty much everything you know and expect from the structuring a board/card game… gets thrown out the window. Dealing is haphazard, as is game play. The rule booklet encourages you to watch a video instead of reading the rules. There are no clear turns. The game is designed to create a mess of cards dumped in other players’ draw pots, instead of neat, structured piles. It’s fast, furious, hilarious… and you get to repeatedly throw squishy toy avocados at people. Loved it!There’s a clever bit of marketing involved, too. The game is a sequel to ‘Throw Throw Burrito’, and includes an add-on extension game that can only be played in conjunction with the burrito game. The manufacturers make this hard to ignore: there’s a paper envelope of cards that you’re instructed NOT to open as it contains an expansion that can only be used in combination with ‘Throw, throw burritio’. I’m contrary enough to have followed the instructions here, and have not opened the envelope. At time of writing, we do not own ‘Throw, throw burrito’ – and unless one of our friends owns a set we can borrow, I think it’s safe to say that by Christmas we will have invested in the original game, because I think this will be a lot of fun if a family Christmas is back on the cards in 2021.","Reviewed in the United Kingdom on 24 August 2021"
"2032","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Alejandro EM","Very easy to play and very funny","Reviewed in the United Kingdom on 24 April 2023"
"2033","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","3.0 out of 5 stars","Verified Purchase","Starry night","Present. Good value for money as got in Black Friday deal. Good quality product and kids loved it.","Reviewed in the United Kingdom on 24 August 2021"
"2034","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Starry night","This review is based on two adults and two 12 yr olds playing - we found the rules easy to pick up after a couple of read throughs of the instructions. It's a bit like a fast paced game of ""go fish"" with added chaos. Everyone enjoyed the game - including the adult who'd had to have their arm twisted to join in. There were soon shrieks of laughter from everyone as the shouts of ""burrito war!"" etc went out and we scrambled to hurl our missiles at each other (very soft, don't hurt) and dive for cover. The games don't last long so you don't have to commit to hours if you don't feel like it, but equally you can keep playing for as long as the fun lasts. If you don't want an opportunity to throw things at your family without reproach, this probably isn't for you. If you like a laugh, it probably is.","Reviewed in the United Kingdom on 28 December 2023"
"2035","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Matt Woodpecker","After having exploding kittens for over  year I got this one by the same maker for my teenagers.  Its a fun game to play in a group but you need space to play.","Reviewed in the United Kingdom on 18 January 2024"
"2036","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Grandma Laidze","Bought for my great nephew . It is a very popular game with the teens and my great nephew loved it. It comes out regularly .","Reviewed in the United Kingdom on 31 August 2021"
"2037","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","RedHead","Bought this for a Christmas present for my daughter. We had a great laugh lobbing the burritos at each other. Definitely makes you giggle as it’s just so random.","Reviewed in the United Kingdom on 1 February 2024"
"2038","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","4.0 out of 5 stars","Verified Purchase","Susan","Nice game, I bought it to play with my partner and friends. I found it difficult to learn and difficult to play in small rooms. Avocados quite soft.","Reviewed in the United Kingdom on 16 January 2024"
"2039","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","T. Grad","This game apparently has some rules, and there may be a strategy.However, in practice, you just slam cards down as fast as you can until you or someone else yells something, and then you throw a burrito at them, or at someone else, or you command others to throw burritos at each other.Sometimes you run around a whole building trying to either throw or evade a burrito. Sometimes you just pray to have a burrito slammed into your face and be done with it.You can console yourself from the trauma by using resting burritos as useful stress relief toys.","Reviewed in the United Kingdom on 1 October 2023"
"2040","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Andrea","Given as a Christmas gift.Not sure we got to thy bottom of the rules do cannot comment on the actual game playBut wow the kids had fun throwing those Burritos at each other!Don't worry they're softer than they look..like a foam material.","Reviewed in the United Kingdom on 24 April 2023"
"2041","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","4.6 out of 5 stars","Verified Purchase","Starry night","This game is absolutely bonkers – and a lot of fun. It’s beautifully presented – the game comes in a nicely made, rigid storage box that should last well. If I’m being really critical, it is a bit overpackaged, although most of the internal packaging (barring cellulose wrapping around two decks of cards) is made from paper or card. The avocados are really cute: with friendly, smiling faces and slightly bugging eyes. There are decent elements of realism too: the avocado halves are pretty much the right size for a real avocado, and one half has the stone in it, whilst the other has a hole. The two would fit together neatly, were it not for their eyes! The avocados are designed to be thrown at other players: they’re made from coated foam and are soft, squishy, and completely safe. Far less sting-y than ball pit play balls can be!The game itself is total pandemonium, in which pretty much everything you know and expect from the structuring a board/card game… gets thrown out the window. Dealing is haphazard, as is game play. The rule booklet encourages you to watch a video instead of reading the rules. There are no clear turns. The game is designed to create a mess of cards dumped in other players’ draw pots, instead of neat, structured piles. It’s fast, furious, hilarious… and you get to repeatedly throw squishy toy avocados at people. Loved it!There’s a clever bit of marketing involved, too. The game is a sequel to ‘Throw Throw Burrito’, and includes an add-on extension game that can only be played in conjunction with the burrito game. The manufacturers make this hard to ignore: there’s a paper envelope of cards that you’re instructed NOT to open as it contains an expansion that can only be used in combination with ‘Throw, throw burritio’. I’m contrary enough to have followed the instructions here, and have not opened the envelope. At time of writing, we do not own ‘Throw, throw burrito’ – and unless one of our friends owns a set we can borrow, I think it’s safe to say that by Christmas we will have invested in the original game, because I think this will be a lot of fun if a family Christmas is back on the cards in 2021.","Reviewed in the United Kingdom on 24 August 2021"
"2042","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Alejandro EM","Very easy to play and very funny","Reviewed in the United Kingdom on 24 April 2023"
"2043","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","3.0 out of 5 stars","Verified Purchase","Starry night","Present. Good value for money as got in Black Friday deal. Good quality product and kids loved it.","Reviewed in the United Kingdom on 24 August 2021"
"2044","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Starry night","This review is based on two adults and two 12 yr olds playing - we found the rules easy to pick up after a couple of read throughs of the instructions. It's a bit like a fast paced game of ""go fish"" with added chaos. Everyone enjoyed the game - including the adult who'd had to have their arm twisted to join in. There were soon shrieks of laughter from everyone as the shouts of ""burrito war!"" etc went out and we scrambled to hurl our missiles at each other (very soft, don't hurt) and dive for cover. The games don't last long so you don't have to commit to hours if you don't feel like it, but equally you can keep playing for as long as the fun lasts. If you don't want an opportunity to throw things at your family without reproach, this probably isn't for you. If you like a laugh, it probably is.","Reviewed in the United Kingdom on 28 December 2023"
"2045","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Matt Woodpecker","After having exploding kittens for over  year I got this one by the same maker for my teenagers.  Its a fun game to play in a group but you need space to play.","Reviewed in the United Kingdom on 18 January 2024"
"2046","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Grandma Laidze","Bought for my great nephew . It is a very popular game with the teens and my great nephew loved it. It comes out regularly .","Reviewed in the United Kingdom on 31 August 2021"
"2047","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","RedHead","Bought this for a Christmas present for my daughter. We had a great laugh lobbing the burritos at each other. Definitely makes you giggle as it’s just so random.","Reviewed in the United Kingdom on 1 February 2024"
"2048","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","4.0 out of 5 stars","Verified Purchase","Susan","Nice game, I bought it to play with my partner and friends. I found it difficult to learn and difficult to play in small rooms. Avocados quite soft.","Reviewed in the United Kingdom on 16 January 2024"
"2049","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","T. Grad","This game apparently has some rules, and there may be a strategy.However, in practice, you just slam cards down as fast as you can until you or someone else yells something, and then you throw a burrito at them, or at someone else, or you command others to throw burritos at each other.Sometimes you run around a whole building trying to either throw or evade a burrito. Sometimes you just pray to have a burrito slammed into your face and be done with it.You can console yourself from the trauma by using resting burritos as useful stress relief toys.","Reviewed in the United Kingdom on 1 October 2023"
"2050","Throw Throw Burrito Card Game by Exploding Kittens - A Dodgeball Card Game - Fun Family Card Games for Adults, Teens & Kids, 2-6 Players","5.0 out of 5 stars","Verified Purchase","Andrea","Given as a Christmas gift.Not sure we got to thy bottom of the rules do cannot comment on the actual game playBut wow the kids had fun throwing those Burritos at each other!Don't worry they're softer than they look..like a foam material.","Reviewed in the United Kingdom on 24 April 2023"
"2051","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","4.6 out of 5 stars","Verified Purchase","Helen","Absolutely loved playing this game on Christmas Day. My 79yr old dad is definitely the baddest (bordering on evil genius) wombat in our family!","Reviewed in the United Kingdom on 7 February 2024"
"2052","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","5.0 out of 5 stars","Verified Purchase","Angel","Bought to play at xmas and it was hilarious, everyone enjoyed it!","Reviewed in the United Kingdom on 20 February 2024"
"2053","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","3.0 out of 5 stars","Verified Purchase","Helen","A near miss of a game. The concept is great. The game needs ro come with blindfolds. The reality is regardless its slightly too easy to figure out who is the bad wombat. Buy thus exclusively to terrorise your children for twenty minutes before playing the Burrito or avocado game instead","Reviewed in the United Kingdom on 7 February 2024"
"2054","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","5.0 out of 5 stars","Verified Purchase","Susan","The media could not be loaded.
                
            
                
            
            
        
    
    
We had a hilarious half and hour or so playing this the other night, unfortunately the friends I was playing it with didn't want to be in a video so I could not get any actual game play in this review video i'm afraid . I have done a quick video to show you what's in the box, and for me the comic booklet that comes with it is a very close second to the actual game and great in its own right!The idea of the game is to cover your eyes with one hand whilst trying to build blocks in sequential order with the other... well most of you are... there is an evil wombat who is trying to destroy all your towers! It is very easily as hard as it sounds... and then some! After you get to grips with the basic game there is other power card that can be incorporated into the game too. Ive done a quick video showing you what's actually in the box and I will try and get a quick vid of some game play the next time I find some players who are less camera shy... But all I can say is its great fun and I can see it being an essential family game as well as a brilliant ice breaker to take to university. Really well priced at £25, all hail the wicked wombat!","Reviewed in the United Kingdom on 14 January 2023"
"2055","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","5.0 out of 5 stars","Verified Purchase","Amazon Customer","Amazing game, absolutely hilarious and unusual, and was good for all ages (the adults very much enjoyed!)","Reviewed in the United Kingdom on 11 February 2024"
"2056","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","4.0 out of 5 stars",NA,"Jack","Hand to hand wombat is a really great game. We played this as a family of all ages at christmas. It was really easy to set up and understand. At first from the description is seemed like it would be over really quickly and not much fun but actually it was the best game we played. There were lots of laughs had throughout.","Reviewed in the United Kingdom on 3 August 2022"
"2057","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","5.0 out of 5 stars",NA,"Brandon","We are big fans of the exploding kittens games and have bought and enjoyed all the others. We were really looking forward to venturing into wombats for the first time but the game was used nly once and then has never been picked to play on family nights again.","Reviewed in the United Kingdom on 27 December 2022"
"2058","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","5.0 out of 5 stars",NA,"S","This is a really quick and simple party game to play. It suggests being for 3-6 players. 2 people can't play the game together however more than 6 could play. It might just get a little chaotic.At the start of the game you're all assigned the role of either a good wombat or a bad wombat. If you're a good wombat, you try to build the towers and get points at the end of the round if you've completed two or more. The bad wombats score points by ensuring that only one tower or less have been completed by the end of the round. You're team wins when you reach 3 points.How don't you know who is who? The building and knocking down is done with your eyes closed or blindfolded!There's also a definite among us vibe involved in trying to find out who the imposter like Bad Wombats are.So a fun dexterity party game for multiple people with no real age limit required as anyone can understand the principal of being good or bad and can be shown the cards so even if they can't read, they know which role they are.It's not cheap for a board game, but equally its not expensive either and is pretty averagely priced.The components are plastic but seem sturdy enough to be up to the job and not likely to break.Happy to recommend.","Reviewed in the United Kingdom on 5 January 2023"
"2059","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","5.0 out of 5 stars",NA,"Angel","Really surprised so many people found this fun - for our kids (aged 8 and 12) it just turns into carnage and just doesn’t really feel like anyone is getting anywhere. Feels like the game is skewed really heavily towards the baddies.  I like the concept and the pieces are well made but, for us, it wasn’t very enjoyable at all. Tried to encourage kids to persevere but they were bored really quickly.","Reviewed in the United Kingdom on 20 February 2024"
"2060","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","3.0 out of 5 stars",NA,"Rae Reads","I love a lot of the Exploding Kittens games, but this one wasn't a hit with my family. Quickly became boring as it was obvious only the bad guys could win and it never really got anywhere.","Reviewed in the United Kingdom on 22 September 2022"
"2061","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","4.6 out of 5 stars","Verified Purchase","Helen","Absolutely loved playing this game on Christmas Day. My 79yr old dad is definitely the baddest (bordering on evil genius) wombat in our family!","Reviewed in the United Kingdom on 7 February 2024"
"2062","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","5.0 out of 5 stars","Verified Purchase","Angel","Bought to play at xmas and it was hilarious, everyone enjoyed it!","Reviewed in the United Kingdom on 20 February 2024"
"2063","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","3.0 out of 5 stars","Verified Purchase","Helen","A near miss of a game. The concept is great. The game needs ro come with blindfolds. The reality is regardless its slightly too easy to figure out who is the bad wombat. Buy thus exclusively to terrorise your children for twenty minutes before playing the Burrito or avocado game instead","Reviewed in the United Kingdom on 7 February 2024"
"2064","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","5.0 out of 5 stars","Verified Purchase","Susan","The media could not be loaded.
                
            
                
            
            
        
    
    
We had a hilarious half and hour or so playing this the other night, unfortunately the friends I was playing it with didn't want to be in a video so I could not get any actual game play in this review video i'm afraid . I have done a quick video to show you what's in the box, and for me the comic booklet that comes with it is a very close second to the actual game and great in its own right!The idea of the game is to cover your eyes with one hand whilst trying to build blocks in sequential order with the other... well most of you are... there is an evil wombat who is trying to destroy all your towers! It is very easily as hard as it sounds... and then some! After you get to grips with the basic game there is other power card that can be incorporated into the game too. Ive done a quick video showing you what's actually in the box and I will try and get a quick vid of some game play the next time I find some players who are less camera shy... But all I can say is its great fun and I can see it being an essential family game as well as a brilliant ice breaker to take to university. Really well priced at £25, all hail the wicked wombat!","Reviewed in the United Kingdom on 14 January 2023"
"2065","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","5.0 out of 5 stars","Verified Purchase","Amazon Customer","Amazing game, absolutely hilarious and unusual, and was good for all ages (the adults very much enjoyed!)","Reviewed in the United Kingdom on 11 February 2024"
"2066","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","4.0 out of 5 stars",NA,"Jack","Hand to hand wombat is a really great game. We played this as a family of all ages at christmas. It was really easy to set up and understand. At first from the description is seemed like it would be over really quickly and not much fun but actually it was the best game we played. There were lots of laughs had throughout.","Reviewed in the United Kingdom on 3 August 2022"
"2067","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","5.0 out of 5 stars",NA,"Brandon","We are big fans of the exploding kittens games and have bought and enjoyed all the others. We were really looking forward to venturing into wombats for the first time but the game was used nly once and then has never been picked to play on family nights again.","Reviewed in the United Kingdom on 27 December 2022"
"2068","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","5.0 out of 5 stars",NA,"S","This is a really quick and simple party game to play. It suggests being for 3-6 players. 2 people can't play the game together however more than 6 could play. It might just get a little chaotic.At the start of the game you're all assigned the role of either a good wombat or a bad wombat. If you're a good wombat, you try to build the towers and get points at the end of the round if you've completed two or more. The bad wombats score points by ensuring that only one tower or less have been completed by the end of the round. You're team wins when you reach 3 points.How don't you know who is who? The building and knocking down is done with your eyes closed or blindfolded!There's also a definite among us vibe involved in trying to find out who the imposter like Bad Wombats are.So a fun dexterity party game for multiple people with no real age limit required as anyone can understand the principal of being good or bad and can be shown the cards so even if they can't read, they know which role they are.It's not cheap for a board game, but equally its not expensive either and is pretty averagely priced.The components are plastic but seem sturdy enough to be up to the job and not likely to break.Happy to recommend.","Reviewed in the United Kingdom on 5 January 2023"
"2069","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","5.0 out of 5 stars",NA,"Angel","Really surprised so many people found this fun - for our kids (aged 8 and 12) it just turns into carnage and just doesn’t really feel like anyone is getting anywhere. Feels like the game is skewed really heavily towards the baddies.  I like the concept and the pieces are well made but, for us, it wasn’t very enjoyable at all. Tried to encourage kids to persevere but they were bored really quickly.","Reviewed in the United Kingdom on 20 February 2024"
"2070","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","3.0 out of 5 stars",NA,"Rae Reads","I love a lot of the Exploding Kittens games, but this one wasn't a hit with my family. Quickly became boring as it was obvious only the bad guys could win and it never really got anywhere.","Reviewed in the United Kingdom on 22 September 2022"
"2071","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","4.6 out of 5 stars","Verified Purchase","Helen","Absolutely loved playing this game on Christmas Day. My 79yr old dad is definitely the baddest (bordering on evil genius) wombat in our family!","Reviewed in the United Kingdom on 7 February 2024"
"2072","Exploding Kittens Hand to Hand Wombat Card Game Fun Family Card Games for Adults Teens & Kids - Fun Party Games, 3-6 players","5.0 out of 5 stars","Verified Purchase","Angel","Bought to play at xmas and it was hilarious, everyone enjoyed it!","Reviewed in the United Kingdom on 20 February 2024"
